codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-03-16 19:40:00;30.7;9.9;;;;;;;;;;;;2023-03-16 20:36:15;;31.1;30.4;;;;;
330075;0;;2023-03-16 20:00:00;30.3;9.5;;;;;;;;;;;;2023-03-16 20:36:15;;31.0;30.0;;;;;
330075;0;;2023-03-16 20:20:00;30.0;9.5;;;;;;;;;;;;2023-03-16 21:35:43;;30.6;29.3;;;;;
330075;0;;2023-03-16 20:40:00;29.1;9.0;;;;;;;;;;;;2023-03-16 21:35:43;;30.3;29.1;;;;;
330075;0;;2023-03-16 21:00:00;28.3;8.7;;;;;;;;;;;;2023-03-16 21:35:43;;29.4;28.3;;;;;
330075;0;;2023-03-16 21:20:00;27.9;8.8;;;;;;;;;;;;2023-03-16 22:30:31;;28.6;27.7;;;;;
330075;0;;2023-03-16 21:40:00;27.2;8.5;;;;;;;;;;;;2023-03-16 22:30:31;;28.0;27.1;;;;;
330075;0;;2023-03-16 22:00:00;26.5;8.5;;;;;;;;;;;;2023-03-16 22:30:31;;27.3;26.4;;;;;
330075;0;;2023-03-16 22:20:00;25.1;8.3;;;;;;;;;;;;2023-03-16 23:20:33;;26.6;25.1;;;;;
330075;0;;2023-03-16 22:40:00;24.0;8.1;;;;;;;;;;;;2023-03-16 23:20:33;;25.4;24.0;;;;;
330075;0;;2023-03-16 23:00:00;23.0;8.8;;;;;;;;;;;;2023-03-16 23:20:33;;24.2;22.8;;;;;
330075;0;;2023-03-16 23:20:00;21.6;9.1;;;;;;;;;;;;2023-03-17 00:35:42;;22.9;21.5;;;;;
330075;0;;2023-03-16 23:40:00;20.4;8.4;;;;;;;;;;;;2023-03-17 00:35:42;;21.7;20.4;;;;;
330075;0;;2023-03-17 00:00:00;19.5;8.0;;;;;;;;;;;;2023-03-17 00:35:42;;20.5;19.5;;;;;
330075;0;;2023-03-17 00:20:00;18.1;7.7;;;;;;;;;;;;2023-03-17 01:45:05;;19.7;18.1;;;;;
330075;0;;2023-03-17 00:40:00;17.2;7.5;;;;;;;;;;;;2023-03-17 01:45:05;;18.1;17.2;;;;;
330075;0;;2023-03-17 01:00:00;16.4;7.2;;;;;;;;;;;;2023-03-17 01:45:05;;17.5;16.4;;;;;
330075;0;;2023-03-17 02:20:00;15.4;7.0;;;;;;;;;;;;2023-03-17 03:20:18;;15.7;15.1;;;;;
330075;0;;2023-03-17 02:40:00;15.4;7.0;;;;;;;;;;;;2023-03-17 03:20:18;;15.7;15.3;;;;;
330075;0;;2023-03-17 03:00:00;15.4;7.0;;;;;;;;;;;;2023-03-17 03:20:18;;15.7;15.3;;;;;
330075;0;;2023-03-17 03:20:00;15.6;7.2;;;;;;;;;;;;2023-03-17 04:45:02;;15.8;15.4;;;;;
330075;0;;2023-03-17 03:40:00;14.7;7.0;;;;;;;;;;;;2023-03-17 04:45:02;;15.7;14.6;;;;;
330075;0;;2023-03-17 04:00:00;13.5;6.6;;;;;;;;;;;;2023-03-17 04:45:02;;14.8;13.4;;;;;
330075;0;;2023-03-17 04:20:00;13.4;6.8;;;;;;;;;;;;2023-03-17 05:20:24;;14.0;13.2;;;;;
330075;0;;2023-03-17 04:40:00;13.3;6.6;;;;;;;;;;;;2023-03-17 05:20:24;;13.8;13.1;;;;;
330075;0;;2023-03-17 05:00:00;13.2;6.8;;;;;;;;;;;;2023-03-17 05:20:24;;13.4;12.8;;;;;
330075;0;;2023-03-17 05:20:00;13.7;6.7;;;;;;;;;;;;2023-03-17 06:20:19;;13.9;13.2;;;;;
330075;0;;2023-03-17 05:40:00;13.6;6.7;;;;;;;;;;;;2023-03-17 06:20:19;;14.3;13.4;;;;;
330075;0;;2023-03-17 06:00:00;13.7;6.7;;;;;;;;;;;;2023-03-17 06:20:19;;13.9;13.5;;;;;
330075;0;;2023-03-17 06:20:00;13.5;6.7;;;;;;;;;;;;2023-03-17 07:20:28;;13.9;13.2;;;;;
330075;0;;2023-03-17 06:40:00;13.5;6.2;;;;;;;;;;;;2023-03-17 07:20:28;;13.8;13.2;;;;;
330075;0;;2023-03-17 07:00:00;13.6;6.4;;;;;;;;;;;;2023-03-17 07:20:28;;13.7;13.3;;;;;
330075;0;;2023-03-17 07:20:00;13.5;6.1;;;;;;;;;;;;2023-03-17 08:35:22;;13.9;13.5;;;;;
330075;0;;2023-03-17 07:40:00;12.8;6.1;;;;;;;;;;;;2023-03-17 08:35:22;;13.7;12.4;;;;;
330075;0;;2023-03-17 08:00:00;12.0;5.9;;;;;;;;;;;;2023-03-17 08:35:22;;13.2;11.8;;;;;
330075;0;;2023-03-17 08:20:00;12.0;5.8;;;;;;;;;;;;2023-03-17 09:35:22;;12.2;11.8;;;;;
330075;0;;2023-03-17 08:40:00;11.9;5.7;;;;;;;;;;;;2023-03-17 09:35:22;;12.3;11.8;;;;;
330075;0;;2023-03-17 09:00:00;12.6;5.3;;;;;;;;;;;;2023-03-17 09:35:22;;12.9;11.9;;;;;
330075;0;;2023-03-17 09:20:00;12.4;5.3;;;;;;;;;;;;2023-03-17 10:20:21;;12.9;12.3;;;;;
330075;0;;2023-03-17 09:40:00;12.1;5.0;;;;;;;;;;;;2023-03-17 10:20:21;;12.6;12.1;;;;;
330075;0;;2023-03-17 10:00:00;12.1;5.1;;;;;;;;;;;;2023-03-17 10:20:21;;12.4;11.7;;;;;
330075;0;;2023-03-17 10:20:00;11.7;4.7;;;;;;;;;;;;2023-03-17 11:50:24;;12.4;11.7;;;;;
330075;0;;2023-03-17 10:40:00;11.9;4.7;;;;;;;;;;;;2023-03-17 11:50:24;;12.1;11.4;;;;;
330075;0;;2023-03-17 11:00:00;12.1;4.4;;;;;;;;;;;;2023-03-17 11:50:24;;12.3;11.8;;;;;
330075;0;;2023-03-17 11:20:00;11.6;4.7;;;;;;;;;;;;2023-03-17 12:20:24;;12.3;11.5;;;;;
330075;0;;2023-03-17 11:40:00;12.0;4.5;;;;;;;;;;;;2023-03-17 12:20:24;;12.1;11.2;;;;;
330075;0;;2023-03-17 12:00:00;13.5;4.8;;;;;;;;;;;;2023-03-17 12:20:24;;13.6;12.0;;;;;
330075;0;;2023-03-17 12:20:00;15.9;5.1;;;;;;;;;;;;2023-03-17 13:25:04;;16.1;13.4;;;;;
330075;0;;2023-03-17 12:40:00;18.4;6.1;;;;;;;;;;;;2023-03-17 13:25:04;;18.4;15.8;;;;;
330075;0;;2023-03-17 13:00:00;20.4;8.2;;;;;;;;;;;;2023-03-17 13:25:04;;20.4;18.2;;;;;
330075;0;;2023-03-17 13:20:00;21.4;8.8;;;;;;;;;;;;2023-03-17 14:35:24;;21.6;20.3;;;;;
330075;0;;2023-03-17 13:40:00;22.4;8.9;;;;;;;;;;;;2023-03-17 14:35:24;;22.8;21.4;;;;;
330075;0;;2023-03-17 14:00:00;23.5;9.5;;;;;;;;;;;;2023-03-17 14:35:24;;23.8;22.3;;;;;
330075;0;;2023-03-17 14:20:00;24.4;10.2;;;;;;;;;;;;2023-03-17 15:20:24;;24.5;23.4;;;;;
330075;0;;2023-03-17 14:40:00;24.7;10.3;;;;;;;;;;;;2023-03-17 15:20:24;;24.9;24.2;;;;;
330075;0;;2023-03-17 15:00:00;25.3;11.1;;;;;;;;;;;;2023-03-17 15:20:24;;25.9;24.7;;;;;
330075;0;;2023-03-17 15:20:00;26.6;11.4;;;;;;;;;;;;2023-03-17 16:35:24;;26.9;25.2;;;;;
330075;0;;2023-03-17 15:40:00;26.9;11.1;;;;;;;;;;;;2023-03-17 16:35:24;;26.9;26.3;;;;;
330075;0;;2023-03-17 16:00:00;27.5;10.8;;;;;;;;;;;;2023-03-17 16:35:24;;27.5;26.6;;;;;
330075;0;;2023-03-17 16:20:00;28.2;11.6;;;;;;;;;;;;2023-03-17 17:35:21;;28.5;27.5;;;;;
330075;0;;2023-03-17 16:40:00;27.7;11.3;;;;;;;;;;;;2023-03-17 17:35:21;;28.6;27.6;;;;;
330075;0;;2023-03-17 17:00:00;28.8;11.3;;;;;;;;;;;;2023-03-17 17:35:21;;29.0;27.7;;;;;
330075;0;;2023-03-17 17:20:00;29.4;10.5;;;;;;;;;;;;2023-03-17 18:20:39;;29.4;28.7;;;;;
330075;0;;2023-03-17 17:40:00;29.7;11.4;;;;;;;;;;;;2023-03-17 18:20:39;;29.9;29.1;;;;;
330075;0;;2023-03-17 18:00:00;29.9;11.2;;;;;;;;;;;;2023-03-17 18:20:39;;30.3;29.4;;;;;
330075;0;;2023-03-17 18:20:00;30.6;11.7;;;;;;;;;;;;2023-03-17 19:35:25;;30.6;29.3;;;;;
330075;0;;2023-03-17 18:40:00;30.4;12.4;;;;;;;;;;;;2023-03-17 19:35:25;;30.6;29.9;;;;;
330075;0;;2023-03-17 19:00:00;30.0;12.3;;;;;;;;;;;;2023-03-17 19:35:25;;30.8;29.7;;;;;
330075;0;;2023-03-17 19:20:00;29.6;12.2;;;;;;;;;;;;2023-03-17 20:35:20;;30.5;29.6;;;;;
330075;0;;2023-03-17 19:40:00;30.3;12.9;;;;;;;;;;;;2023-03-17 20:35:20;;30.3;29.2;;;;;
330075;0;;2023-03-17 20:00:00;29.7;12.7;;;;;;;;;;;;2023-03-17 20:35:20;;30.3;29.5;;;;;
330075;0;;2023-03-17 20:20:00;29.4;12.6;;;;;;;;;;;;2023-03-17 21:20:21;;29.8;29.1;;;;;
330075;0;;2023-03-17 20:40:00;28.7;12.7;;;;;;;;;;;;2023-03-17 21:20:21;;29.6;28.6;;;;;
330075;0;;2023-03-17 21:00:00;28.2;12.7;;;;;;;;;;;;2023-03-17 21:20:21;;28.8;28.1;;;;;
330075;0;;2023-03-17 21:20:00;27.4;12.7;;;;;;;;;;;;2023-03-17 22:20:26;;28.4;27.3;;;;;
330075;0;;2023-03-17 21:40:00;27.0;12.8;;;;;;;;;;;;2023-03-17 22:20:26;;27.6;27.0;;;;;
330075;0;;2023-03-17 22:00:00;26.4;12.8;;;;;;;;;;;;2023-03-17 22:20:26;;27.2;26.3;;;;;
330075;0;;2023-03-17 22:20:00;25.6;12.9;;;;;;;;;;;;2023-03-17 23:20:23;;26.5;25.5;;;;;
330075;0;;2023-03-17 22:40:00;24.6;12.9;;;;;;;;;;;;2023-03-17 23:20:23;;25.6;24.5;;;;;
330075;0;;2023-03-17 23:00:00;23.4;12.6;;;;;;;;;;;;2023-03-17 23:20:23;;24.6;23.4;;;;;
330075;0;;2023-03-17 23:20:00;22.4;12.3;;;;;;;;;;;;2023-03-18 00:20:23;;23.7;22.4;;;;;
330075;0;;2023-03-17 23:40:00;21.3;11.8;;;;;;;;;;;;2023-03-18 00:20:23;;22.6;21.2;;;;;
330075;0;;2023-03-18 00:00:00;20.0;11.3;;;;;;;;;;;;2023-03-18 00:20:23;;21.4;19.9;;;;;
330075;0;;2023-03-18 00:20:00;19.1;11.1;;;;;;;;;;;;2023-03-18 01:20:25;;20.1;19.1;;;;;
330075;0;;2023-03-18 00:40:00;19.0;11.0;;;;;;;;;;;;2023-03-18 01:20:25;;19.7;19.0;;;;;
330075;0;;2023-03-18 01:00:00;17.7;10.2;;;;;;;;;;;;2023-03-18 01:20:25;;19.2;17.7;;;;;
330075;0;;2023-03-18 01:20:00;17.3;10.4;;;;;;;;;;;;2023-03-18 02:30:12;;17.9;17.1;;;;;
330075;0;;2023-03-18 01:40:00;17.5;10.6;;;;;;;;;;;;2023-03-18 02:30:12;;17.8;17.1;;;;;
330075;0;;2023-03-18 02:00:00;17.6;10.9;;;;;;;;;;;;2023-03-18 02:30:12;;17.8;17.5;;;;;
330075;0;;2023-03-18 02:20:00;17.1;10.7;;;;;;;;;;;;2023-03-18 03:35:23;;17.6;17.1;;;;;
330075;0;;2023-03-18 02:40:00;16.9;10.7;;;;;;;;;;;;2023-03-18 03:35:23;;17.4;16.8;;;;;
330075;0;;2023-03-18 03:00:00;16.5;10.4;;;;;;;;;;;;2023-03-18 03:35:23;;17.1;16.5;;;;;
330075;0;;2023-03-18 03:20:00;16.3;10.4;;;;;;;;;;;;2023-03-18 04:20:24;;16.7;16.1;;;;;
330075;0;;2023-03-18 03:40:00;15.8;10.1;;;;;;;;;;;;2023-03-18 04:20:24;;16.4;15.8;;;;;
330075;0;;2023-03-18 04:00:00;15.7;9.8;;;;;;;;;;;;2023-03-18 04:20:24;;16.0;15.7;;;;;
330075;0;;2023-03-18 04:20:00;15.3;9.6;;;;;;;;;;;;2023-03-18 05:35:21;;15.9;15.3;;;;;
330075;0;;2023-03-18 04:40:00;15.2;9.4;;;;;;;;;;;;2023-03-18 05:35:21;;15.6;15.2;;;;;
330075;0;;2023-03-18 05:00:00;15.0;9.1;;;;;;;;;;;;2023-03-18 05:35:21;;15.6;15.0;;;;;
330075;0;;2023-03-18 05:20:00;14.8;8.9;;;;;;;;;;;;2023-03-18 06:20:25;;15.4;14.6;;;;;
330075;0;;2023-03-18 05:40:00;14.5;8.8;;;;;;;;;;;;2023-03-18 06:20:25;;14.7;14.4;;;;;
330075;0;;2023-03-18 06:00:00;14.1;8.8;;;;;;;;;;;;2023-03-18 06:20:25;;14.7;14.0;;;;;
330075;0;;2023-03-18 06:20:00;13.9;8.6;;;;;;;;;;;;2023-03-18 07:20:23;;14.2;13.6;;;;;
330075;0;;2023-03-18 06:40:00;13.9;8.1;;;;;;;;;;;;2023-03-18 07:20:23;;14.1;13.7;;;;;
330075;0;;2023-03-18 07:00:00;13.8;7.8;;;;;;;;;;;;2023-03-18 07:20:23;;14.1;13.8;;;;;
330075;0;;2023-03-18 07:20:00;14.1;7.6;;;;;;;;;;;;2023-03-18 08:20:22;;14.3;13.8;;;;;
330075;0;;2023-03-18 07:40:00;13.5;7.5;;;;;;;;;;;;2023-03-18 08:20:22;;14.2;13.5;;;;;
330075;0;;2023-03-18 08:00:00;13.4;7.4;;;;;;;;;;;;2023-03-18 08:20:22;;13.8;13.3;;;;;
330075;0;;2023-03-18 08:20:00;12.8;7.4;;;;;;;;;;;;2023-03-18 09:20:26;;13.7;12.7;;;;;
330075;0;;2023-03-18 08:40:00;12.4;6.8;;;;;;;;;;;;2023-03-18 09:20:26;;12.9;12.4;;;;;
330075;0;;2023-03-18 09:00:00;12.6;6.6;;;;;;;;;;;;2023-03-18 09:20:26;;12.8;12.3;;;;;
330075;0;;2023-03-18 09:20:00;12.5;6.3;;;;;;;;;;;;2023-03-18 10:20:25;;13.3;12.5;;;;;
330075;0;;2023-03-18 09:40:00;13.1;6.7;;;;;;;;;;;;2023-03-18 10:20:25;;13.1;12.5;;;;;
330075;0;;2023-03-18 10:00:00;12.7;6.4;;;;;;;;;;;;2023-03-18 10:20:25;;13.4;12.7;;;;;
330075;0;;2023-03-18 10:20:00;13.0;6.1;;;;;;;;;;;;2023-03-18 11:45:03;;13.2;12.4;;;;;
330075;0;;2023-03-18 10:40:00;12.7;5.7;;;;;;;;;;;;2023-03-18 11:45:03;;13.1;12.7;;;;;
330075;0;;2023-03-18 11:00:00;12.4;5.5;;;;;;;;;;;;2023-03-18 11:45:03;;12.9;12.3;;;;;
330075;0;;2023-03-18 11:20:00;13.0;5.3;;;;;;;;;;;;2023-03-18 12:20:24;;13.1;12.4;;;;;
330075;0;;2023-03-18 11:40:00;14.0;4.9;;;;;;;;;;;;2023-03-18 12:20:24;;14.0;12.8;;;;;
330075;0;;2023-03-18 12:00:00;15.4;5.9;;;;;;;;;;;;2023-03-18 12:20:24;;15.4;13.9;;;;;
330075;0;;2023-03-18 12:20:00;18.1;8.5;;;;;;;;;;;;2023-03-18 13:35:21;;18.2;15.2;;;;;
330075;0;;2023-03-18 12:40:00;19.2;10.1;;;;;;;;;;;;2023-03-18 13:35:21;;19.3;17.9;;;;;
330075;0;;2023-03-18 13:00:00;19.9;10.2;;;;;;;;;;;;2023-03-18 13:35:21;;20.1;19.2;;;;;
330075;0;;2023-03-18 13:20:00;20.8;11.0;;;;;;;;;;;;2023-03-18 14:35:22;;21.0;19.9;;;;;
330075;0;;2023-03-18 13:40:00;22.8;11.8;;;;;;;;;;;;2023-03-18 14:35:22;;22.8;20.8;;;;;
330075;0;;2023-03-18 14:00:00;23.5;11.6;;;;;;;;;;;;2023-03-18 14:35:22;;23.6;22.3;;;;;
330075;0;;2023-03-18 14:20:00;24.6;12.1;;;;;;;;;;;;2023-03-18 15:20:24;;24.8;23.2;;;;;
330075;0;;2023-03-18 14:40:00;25.6;12.2;;;;;;;;;;;;2023-03-18 15:20:24;;25.6;24.5;;;;;
330075;0;;2023-03-18 15:00:00;25.9;11.9;;;;;;;;;;;;2023-03-18 15:20:24;;26.5;25.5;;;;;
330075;0;;2023-03-18 15:20:00;27.2;13.0;;;;;;;;;;;;2023-03-18 16:20:21;;27.3;25.8;;;;;
330075;0;;2023-03-18 15:40:00;27.8;12.6;;;;;;;;;;;;2023-03-18 16:20:21;;27.9;27.1;;;;;
330075;0;;2023-03-18 16:00:00;28.0;12.9;;;;;;;;;;;;2023-03-18 16:20:21;;28.4;27.6;;;;;
330075;0;;2023-03-18 16:20:00;28.2;12.8;;;;;;;;;;;;2023-03-18 17:20:24;;28.8;28.0;;;;;
330075;0;;2023-03-18 16:40:00;29.5;12.0;;;;;;;;;;;;2023-03-18 17:20:24;;30.0;28.1;;;;;
330075;0;;2023-03-18 17:00:00;30.0;11.6;;;;;;;;;;;;2023-03-18 17:20:24;;30.3;29.0;;;;;
330075;0;;2023-03-18 17:20:00;30.6;12.6;;;;;;;;;;;;2023-03-18 18:45:04;;30.8;29.3;;;;;
330075;0;;2023-03-18 17:40:00;30.9;12.6;;;;;;;;;;;;2023-03-18 18:45:04;;31.2;30.1;;;;;
330075;0;;2023-03-18 18:00:00;30.7;12.1;;;;;;;;;;;;2023-03-18 18:45:04;;31.5;30.7;;;;;
330075;0;;2023-03-18 18:20:00;30.4;11.4;;;;;;;;;;;;2023-03-18 19:20:25;;31.6;30.2;;;;;
330075;0;;2023-03-18 18:40:00;31.1;11.1;;;;;;;;;;;;2023-03-18 19:20:25;;31.4;30.4;;;;;
330075;0;;2023-03-18 19:00:00;31.0;10.9;;;;;;;;;;;;2023-03-18 19:20:25;;31.4;30.1;;;;;
330075;0;;2023-03-18 19:20:00;30.3;11.0;;;;;;;;;;;;2023-03-18 20:20:25;;31.2;30.3;;;;;
330075;0;;2023-03-18 19:40:00;30.8;11.2;;;;;;;;;;;;2023-03-18 20:20:25;;31.0;30.1;;;;;
330075;0;;2023-03-18 20:00:00;30.0;9.8;;;;;;;;;;;;2023-03-18 20:20:25;;30.8;30.0;;;;;
330075;0;;2023-03-18 20:20:00;29.9;9.3;;;;;;;;;;;;2023-03-18 21:20:23;;30.2;29.3;;;;;
330075;0;;2023-03-18 20:40:00;29.8;9.8;;;;;;;;;;;;2023-03-18 21:20:23;;29.9;29.5;;;;;
330075;0;;2023-03-18 21:00:00;29.0;8.9;;;;;;;;;;;;2023-03-18 21:20:23;;29.7;28.8;;;;;
330075;0;;2023-03-18 21:20:00;28.2;7.5;;;;;;;;;;;;2023-03-18 22:35:27;;29.1;28.1;;;;;
330075;0;;2023-03-18 21:40:00;27.8;7.1;;;;;;;;;;;;2023-03-18 22:35:27;;28.4;27.8;;;;;
330075;0;;2023-03-18 22:00:00;27.2;6.2;;;;;;;;;;;;2023-03-18 22:35:27;;27.9;27.1;;;;;
330075;0;;2023-03-18 22:20:00;26.7;5.9;;;;;;;;;;;;2023-03-18 23:35:21;;27.3;26.4;;;;;
330075;0;;2023-03-18 22:40:00;25.5;5.2;;;;;;;;;;;;2023-03-18 23:35:21;;26.6;25.3;;;;;
330075;0;;2023-03-18 23:00:00;23.9;5.5;;;;;;;;;;;;2023-03-18 23:35:21;;25.5;23.8;;;;;
330075;0;;2023-03-18 23:20:00;21.2;4.8;;;;;;;;;;;;2023-03-19 00:35:23;;23.9;21.1;;;;;
330075;0;;2023-03-18 23:40:00;21.2;4.8;;;;;;;;;;;;2023-03-19 00:35:23;;21.8;20.8;;;;;
330075;0;;2023-03-19 00:00:00;20.3;4.8;;;;;;;;;;;;2023-03-19 00:35:23;;21.4;20.3;;;;;
330075;0;;2023-03-19 00:20:00;20.2;4.8;;;;;;;;;;;;2023-03-19 01:20:24;;20.6;20.1;;;;;
330075;0;;2023-03-19 00:40:00;19.4;4.8;;;;;;;;;;;;2023-03-19 01:20:24;;20.4;19.2;;;;;
330075;0;;2023-03-19 01:00:00;18.7;4.5;;;;;;;;;;;;2023-03-19 01:20:24;;19.6;18.7;;;;;
330075;0;;2023-03-19 01:20:00;18.6;4.6;;;;;;;;;;;;2023-03-19 02:20:37;;19.0;18.6;;;;;
330075;0;;2023-03-19 01:40:00;18.1;4.8;;;;;;;;;;;;2023-03-19 02:20:37;;19.0;17.9;;;;;
330075;0;;2023-03-19 02:00:00;17.6;4.8;;;;;;;;;;;;2023-03-19 02:20:37;;18.1;17.6;;;;;
330075;0;;2023-03-19 02:20:00;17.5;4.9;;;;;;;;;;;;2023-03-19 03:20:24;;17.9;17.4;;;;;
330075;0;;2023-03-19 02:40:00;17.4;4.9;;;;;;;;;;;;2023-03-19 03:20:24;;17.6;17.2;;;;;
330075;0;;2023-03-19 03:00:00;17.1;4.9;;;;;;;;;;;;2023-03-19 03:20:24;;17.4;17.1;;;;;
330075;0;;2023-03-19 03:20:00;17.2;5.1;;;;;;;;;;;;2023-03-19 05:15:03;;17.6;17.0;;;;;
330075;0;;2023-03-19 03:40:00;17.3;5.1;;;;;;;;;;;;2023-03-19 05:15:03;;17.4;16.8;;;;;
330075;0;;2023-03-19 04:00:00;16.8;5.0;;;;;;;;;;;;2023-03-19 05:15:03;;17.4;16.8;;;;;
330075;0;;2023-03-19 04:20:00;16.7;4.8;;;;;;;;;;;;2023-03-19 05:20:24;;17.3;16.7;;;;;
330075;0;;2023-03-19 04:40:00;16.4;4.8;;;;;;;;;;;;2023-03-19 05:20:24;;17.1;16.1;;;;;
330075;0;;2023-03-19 05:00:00;16.2;4.7;;;;;;;;;;;;2023-03-19 05:20:24;;16.8;16.2;;;;;
330075;0;;2023-03-19 05:20:00;15.7;4.9;;;;;;;;;;;;2023-03-19 06:20:22;;16.5;15.6;;;;;
330075;0;;2023-03-19 05:40:00;15.5;4.7;;;;;;;;;;;;2023-03-19 06:20:22;;15.9;15.4;;;;;
330075;0;;2023-03-19 06:00:00;15.2;4.6;;;;;;;;;;;;2023-03-19 06:20:22;;15.6;15.1;;;;;
330075;0;;2023-03-19 06:20:00;14.9;4.2;;;;;;;;;;;;2023-03-19 07:45:04;;15.4;14.9;;;;;
330075;0;;2023-03-19 06:40:00;14.9;4.1;;;;;;;;;;;;2023-03-19 07:45:04;;15.4;14.9;;;;;
330075;0;;2023-03-19 07:00:00;15.1;4.3;;;;;;;;;;;;2023-03-19 07:45:04;;15.1;14.7;;;;;
330075;0;;2023-03-19 07:20:00;14.7;4.0;;;;;;;;;;;;2023-03-19 08:20:23;;15.1;14.6;;;;;
330075;0;;2023-03-19 07:40:00;14.6;4.0;;;;;;;;;;;;2023-03-19 08:20:23;;14.8;14.4;;;;;
330075;0;;2023-03-19 08:00:00;14.8;3.6;;;;;;;;;;;;2023-03-19 08:20:23;;14.8;14.4;;;;;
330075;0;;2023-03-19 08:20:00;15.2;3.3;;;;;;;;;;;;2023-03-19 09:35:22;;15.3;14.7;;;;;
330075;0;;2023-03-19 08:40:00;14.8;3.0;;;;;;;;;;;;2023-03-19 09:35:22;;15.3;14.8;;;;;
330075;0;;2023-03-19 09:00:00;14.5;3.0;;;;;;;;;;;;2023-03-19 09:35:22;;15.5;14.5;;;;;
330075;0;;2023-03-19 09:20:00;14.5;3.1;;;;;;;;;;;;2023-03-19 10:45:05;;14.8;14.2;;;;;
330075;0;;2023-03-19 09:40:00;14.2;3.3;;;;;;;;;;;;2023-03-19 10:45:05;;14.6;13.9;;;;;
330075;0;;2023-03-19 10:00:00;14.1;3.3;;;;;;;;;;;;2023-03-19 10:45:05;;14.4;13.8;;;;;
330075;0;;2023-03-19 10:20:00;13.8;3.0;;;;;;;;;;;;2023-03-19 11:20:30;;14.2;13.8;;;;;
330075;0;;2023-03-19 10:40:00;14.1;2.8;;;;;;;;;;;;2023-03-19 11:20:30;;14.5;13.7;;;;;
330075;0;;2023-03-19 11:00:00;13.8;2.8;;;;;;;;;;;;2023-03-19 11:20:30;;14.4;13.6;;;;;
330075;0;;2023-03-19 11:20:00;13.9;2.5;;;;;;;;;;;;2023-03-19 12:20:23;;14.2;13.6;;;;;
330075;0;;2023-03-19 11:40:00;14.6;3.1;;;;;;;;;;;;2023-03-19 12:20:23;;14.6;13.8;;;;;
330075;0;;2023-03-19 12:00:00;15.7;2.9;;;;;;;;;;;;2023-03-19 12:20:23;;15.8;14.3;;;;;
330075;0;;2023-03-19 12:20:00;17.7;3.3;;;;;;;;;;;;2023-03-19 13:20:25;;17.8;15.5;;;;;
330075;0;;2023-03-19 12:40:00;19.8;3.3;;;;;;;;;;;;2023-03-19 13:20:25;;19.8;17.6;;;;;
330075;0;;2023-03-19 13:00:00;23.5;4.5;;;;;;;;;;;;2023-03-19 13:20:25;;23.5;19.7;;;;;
330075;0;;2023-03-19 13:20:00;23.8;6.5;;;;;;;;;;;;2023-03-19 14:35:25;;24.5;23.4;;;;;
330075;0;;2023-03-19 13:40:00;25.7;7.1;;;;;;;;;;;;2023-03-19 14:35:25;;25.7;23.9;;;;;
330075;0;;2023-03-19 14:00:00;26.1;7.3;;;;;;;;;;;;2023-03-19 14:35:25;;26.2;25.2;;;;;
330075;0;;2023-03-19 14:20:00;26.3;7.5;;;;;;;;;;;;2023-03-19 15:20:24;;26.7;25.9;;;;;
330075;0;;2023-03-19 14:40:00;27.2;7.2;;;;;;;;;;;;2023-03-19 15:20:24;;27.4;26.3;;;;;
330075;0;;2023-03-19 15:00:00;28.4;7.7;;;;;;;;;;;;2023-03-19 15:20:24;;28.5;27.0;;;;;
330075;0;;2023-03-19 15:20:00;28.8;7.2;;;;;;;;;;;;2023-03-19 16:35:26;;28.9;27.7;;;;;
330075;0;;2023-03-19 15:40:00;30.0;8.3;;;;;;;;;;;;2023-03-19 16:35:26;;30.0;28.6;;;;;
330075;0;;2023-03-19 16:00:00;30.0;8.9;;;;;;;;;;;;2023-03-19 16:35:26;;30.3;29.2;;;;;
330075;0;;2023-03-19 16:20:00;30.6;9.3;;;;;;;;;;;;2023-03-19 17:20:23;;31.1;29.8;;;;;
330075;0;;2023-03-19 16:40:00;31.1;9.7;;;;;;;;;;;;2023-03-19 17:20:23;;31.1;29.9;;;;;
330075;0;;2023-03-19 17:00:00;30.4;9.3;;;;;;;;;;;;2023-03-19 17:20:23;;31.4;30.4;;;;;
330075;0;;2023-03-19 17:20:00;31.3;9.6;;;;;;;;;;;;2023-03-19 18:35:26;;31.6;30.3;;;;;
330075;0;;2023-03-19 17:40:00;31.9;10.3;;;;;;;;;;;;2023-03-19 18:35:26;;32.0;31.2;;;;;
330075;0;;2023-03-19 18:00:00;31.7;10.8;;;;;;;;;;;;2023-03-19 18:35:26;;32.2;31.5;;;;;
330075;0;;2023-03-19 18:20:00;31.9;10.6;;;;;;;;;;;;2023-03-19 20:45:05;;32.7;31.4;;;;;
330075;0;;2023-03-19 18:40:00;32.5;11.1;;;;;;;;;;;;2023-03-19 20:45:05;;32.5;31.8;;;;;
330075;0;;2023-03-19 19:00:00;32.6;11.3;;;;;;;;;;;;2023-03-19 20:45:05;;32.8;31.5;;;;;
